time,close
01-07-16,117.67
01-08-16,117.238
01-11-16,117.761
01-12-16,117.643
01-13-16,117.6655
01-14-16,118.065
01-15-16,117.013
01-18-16,117.3445
01-19-16,117.6345
01-20-16,116.947
01-21-16,117.696
01-22-16,118.775
01-25-16,118.2955
01-26-16,118.423
01-27-16,118.689
01-28-16,118.819
01-29-16,121.1345
02-01-16,120.992
02-02-16,119.962
02-03-16,117.881
02-04-16,116.777
02-05-16,116.867
02-08-16,115.847
02-09-16,115.113
02-10-16,113.3425
02-11-16,112.4305
02-12-16,113.244
02-15-16,114.597
02-16-16,114.086
02-17-16,114.0965
02-18-16,113.251
02-19-16,112.575
02-22-16,112.923
02-23-16,112.101
02-24-16,112.1675
02-25-16,112.984
02-26-16,113.981
02-29-16,112.6975
03-01-16,114.002
03-02-16,113.4705
03-03-16,113.6935
03-04-16,113.773
03-07-16,113.4585
03-08-16,112.625
03-09-16,113.3425
03-10-16,113.214
03-11-16,113.872
03-14-16,113.8155
03-15-16,113.178
03-16-16,112.5635
03-17-16,111.399
03-18-16,111.538
03-21-16,111.953
03-22-16,112.36
03-23-16,112.381
03-24-16,112.8925
03-25-16,113.092
03-28-16,113.4445
03-29-16,112.7335
03-30-16,112.4405
03-31-16,112.5765
04-01-16,111.727
04-04-16,111.33
04-05-16,110.352
04-06-16,109.789
04-07-16,108.2085
04-08-16,108.055
04-11-16,107.95
04-12-16,108.542
04-13-16,109.34
04-14-16,109.3915
04-15-16,108.748
04-18-16,108.825
04-19-16,109.2225
04-20-16,109.847
04-21-16,109.468
04-22-16,111.779
04-25-16,111.1965
04-26-16,111.3045
04-27-16,111.455
04-28-16,108.101
04-29-16,106.3395
05-02-16,106.407
05-03-16,106.603
05-04-16,107.011
05-05-16,107.2585
05-06-16,107.122
05-09-16,108.3255
05-10-16,109.2645
05-11-16,108.429
05-12-16,109.0135
05-13-16,108.645
05-16-16,109.023
05-17-16,109.144
05-18-16,110.197
05-19-16,109.961
05-20-16,110.115
05-23-16,109.236
05-24-16,109.991
05-25-16,110.206
05-26-16,109.769
05-27-16,110.283
05-30-16,111.1135
05-31-16,110.7305
06-01-16,109.5375
06-02-16,108.878
06-03-16,106.526
06-06-16,107.5565
06-07-16,107.377
06-08-16,106.989
06-09-16,107.111
06-10-16,106.957
06-13-16,106.255
06-14-16,106.113
06-15-16,106.0075
06-16-16,104.259
06-17-16,104.131
06-20-16,103.9375
06-21-16,104.761
06-22-16,104.4175
06-23-16,106.172
06-24-16,102.199
06-27-16,102.003
06-28-16,102.7545
06-29-16,102.819
06-30-16,103.181
07-01-16,102.521
07-04-16,102.551
07-05-16,101.7355
07-06-16,101.313
07-07-16,100.781
07-08-16,100.537
07-11-16,102.806
07-12-16,104.689
07-13-16,104.482
07-14-16,105.3485
07-15-16,104.858
07-18-16,106.1535
07-19-16,106.1205
07-20-16,106.876
07-21-16,105.8115
07-22-16,106.115
07-25-16,105.808
07-26-16,104.6305
07-27-16,105.3945
07-28-16,105.264
07-29-16,102.068
08-01-16,102.393
08-02-16,100.8925
08-03-16,101.2395
08-04-16,101.223
08-05-16,101.82
08-08-16,102.454
08-09-16,101.8815
08-10-16,101.2845
08-11-16,101.9635
08-12-16,101.303
08-15-16,101.2575
08-16-16,100.309
08-17-16,100.269
08-18-16,99.882
08-19-16,100.2195
08-22-16,100.319
08-23-16,100.239
08-24-16,100.448
08-25-16,100.532
08-26-16,101.826
08-29-16,101.92
08-30-16,102.9585
08-31-16,103.4215
09-01-16,103.232
09-02-16,103.961
09-05-16,103.435
09-06-16,102.0195
09-07-16,101.7395
09-08-16,102.4865
09-09-16,102.695
09-12-16,101.845
09-13-16,102.5525
09-14-16,102.4275
09-15-16,102.0865
09-16-16,102.2585
09-19-16,101.9135
09-20-16,101.7095
09-21-16,100.325
09-22-16,100.7635
09-23-16,101
09-26-16,100.3345
09-27-16,100.424
09-28-16,100.69
09-29-16,101.041
09-30-16,101.353
10-03-16,101.6505
10-04-16,102.9035
10-05-16,103.496
10-06-16,103.9525
10-07-16,102.9075
10-10-16,103.613
10-11-16,103.5125
10-12-16,104.2065
10-13-16,103.697
10-14-16,104.1655
10-17-16,103.883
10-18-16,103.867
10-19-16,103.444
10-20-16,103.954
10-21-16,103.8315
10-24-16,104.1795
10-25-16,104.2225
10-26-16,104.478
10-27-16,105.2875
10-28-16,104.724
10-31-16,104.818
11-01-16,104.1635
11-02-16,103.3065
11-03-16,102.978
11-04-16,103.126
11-07-16,104.471
11-08-16,105.1775
11-09-16,105.658
11-10-16,106.8165
11-11-16,106.683
11-14-16,108.423
11-15-16,109.1965
11-16-16,109.0765
11-17-16,110.137
11-18-16,110.888
11-21-16,110.8295
11-22-16,111.1515
11-23-16,112.5255
11-24-16,113.328
11-25-16,113.253
11-28-16,111.9225
11-29-16,112.3895
11-30-16,114.4595
12-01-16,114.096
12-02-16,113.515
12-05-16,113.852
12-06-16,114.0185
12-07-16,113.76
12-08-16,114.0295
12-09-16,115.319
12-12-16,115.0235
12-13-16,115.1875
12-14-16,117.043
12-15-16,118.1805
12-16-16,117.913
12-19-16,117.097
12-20-16,117.8635
12-21-16,117.557
12-22-16,117.54
12-23-16,117.332
12-27-16,117.427
12-28-16,117.261
12-29-16,116.5385
12-30-16,117.017
01-03-17,117.749
01-04-17,117.247
01-05-17,115.364
01-06-17,116.985
01-09-17,116.05
01-10-17,115.7785
01-11-17,115.413
01-12-17,114.719
01-13-17,114.52
01-16-17,114.199
01-17-17,112.607
01-18-17,114.6335
01-19-17,114.86
01-20-17,114.585
01-23-17,112.7005
01-24-17,113.7825
01-25-17,113.2805
01-26-17,114.5365
01-27-17,115.094
01-30-17,113.785
01-31-17,112.799
02-01-17,113.2475
02-02-17,112.803
02-03-17,112.593
02-06-17,111.7415
02-07-17,112.391
02-08-17,111.933
02-09-17,113.2485
02-10-17,113.227
02-13-17,113.742
02-14-17,114.2595
02-15-17,114.1575
02-16-17,113.2435
02-17-17,112.79
02-20-17,113.104
02-21-17,113.685
02-22-17,113.311
02-23-17,112.6215
02-24-17,112.117
02-27-17,112.6895
02-28-17,112.7885
03-01-17,113.726
03-02-17,114.405
03-03-17,114.005
03-06-17,113.8965
03-07-17,113.9795
03-08-17,114.387
03-09-17,114.9625
03-10-17,114.803
03-13-17,114.876
03-14-17,114.7375
03-15-17,113.377
03-16-17,113.306
03-17-17,112.709
03-20-17,112.558
03-21-17,111.723
03-22-17,111.166
03-23-17,110.9305
03-24-17,111.321
03-27-17,110.669
03-28-17,111.1405
03-29-17,111.048
03-30-17,111.9205
03-31-17,111.3875
04-03-17,110.901
04-04-17,110.7395
04-05-17,110.6985
04-06-17,110.801
04-07-17,111.0705
04-10-17,110.9305
04-11-17,109.608
04-12-17,109.019
04-13-17,109.102
04-14-17,108.646
04-17-17,108.903
04-18-17,108.4285
04-19-17,108.854
04-20-17,109.314
04-21-17,109.067
04-24-17,109.769
04-25-17,111.09
04-26-17,111.0645
04-27-17,111.265
04-28-17,111.52
05-01-17,111.8335
05-02-17,111.9915
05-03-17,112.763
05-04-17,112.4555
05-05-17,112.688
05-08-17,113.2465
05-09-17,113.9855
05-10-17,114.277
05-11-17,113.866
05-12-17,113.3375
05-15-17,113.7985
05-16-17,113.117
05-17-17,110.8315
05-18-17,111.4825
05-19-17,111.227
05-22-17,111.3005
05-23-17,111.7815
05-24-17,111.489
05-25-17,111.832
05-26-17,111.304
05-29-17,111.2585
05-30-17,110.857
05-31-17,110.7775
06-01-17,111.37
06-02-17,110.395
06-05-17,110.474
06-06-17,109.4155
06-07-17,109.815
06-08-17,109.996
06-09-17,110.333
06-12-17,109.941
06-13-17,110.072
06-14-17,109.5645
06-15-17,110.946
06-16-17,110.89
06-19-17,111.536
06-20-17,111.4625
06-21-17,111.38
06-22-17,111.3175
06-23-17,111.299
06-26-17,111.876
06-27-17,112.348
06-28-17,112.3105
06-29-17,112.1685
06-30-17,112.39
07-03-17,113.382
07-04-17,113.283
07-05-17,113.262
07-06-17,113.2185
07-07-17,113.908
07-10-17,114.039
07-11-17,113.941
07-12-17,113.1705
07-13-17,113.2865
07-14-17,112.533
07-17-17,112.6255
07-18-17,112.064
07-19-17,111.952
07-20-17,111.907
07-21-17,111.136
07-24-17,111.1035
07-25-17,111.8895
07-26-17,111.1775
07-27-17,111.254
07-28-17,110.683
07-31-17,110.2565
08-01-17,110.3785
08-02-17,110.74
08-03-17,110.049
08-04-17,110.6905
08-07-17,110.743
08-08-17,110.325
08-09-17,110.066
08-10-17,109.2055
08-11-17,109.178
08-14-17,109.6335
08-15-17,110.676
08-16-17,110.191
08-17-17,109.5705
08-18-17,109.2125
08-21-17,108.977
08-22-17,109.5685
08-23-17,109.0405
08-24-17,109.554
08-25-17,109.346
08-28-17,109.255
08-29-17,109.7565
08-30-17,110.246
08-31-17,109.976
09-01-17,110.257
09-04-17,109.72
09-05-17,108.812
09-06-17,109.2205
09-07-17,108.454
09-08-17,107.8455
09-11-17,109.3955
09-12-17,110.17
09-13-17,110.489
09-14-17,110.245
09-15-17,110.839
09-18-17,111.5685
09-19-17,111.5975
09-20-17,112.1955
09-21-17,112.4825
09-22-17,111.993
09-25-17,111.7255
09-26-17,112.236
09-27-17,112.822
09-28-17,112.34
09-29-17,112.504
10-02-17,112.763
10-03-17,112.8455
10-04-17,112.757
10-05-17,112.819
10-06-17,112.6505
10-09-17,112.683
10-10-17,112.449
10-11-17,112.4965
10-12-17,112.2865
10-13-17,111.8435
10-16-17,112.194
10-17-17,112.199
10-18-17,112.9315
10-19-17,112.542
10-20-17,113.511
10-23-17,113.4305
10-24-17,113.9125
10-25-17,113.7415
10-26-17,113.9855
10-27-17,113.6825
10-30-17,113.1755
10-31-17,113.6375
11-01-17,114.1785
11-02-17,114.0805
11-03-17,114.068
11-06-17,113.7065
11-07-17,113.9965
11-08-17,113.873
11-09-17,113.464
11-10-17,113.522
11-13-17,113.6255
11-14-17,113.457
11-15-17,112.875
11-16-17,113.0515
11-17-17,112.119
11-20-17,112.6195
11-21-17,112.447
11-22-17,111.2195
11-23-17,111.2175
11-24-17,111.528
11-27-17,111.1065
11-28-17,111.4795
11-29-17,111.9295
11-30-17,112.533
12-01-17,112.238
12-04-17,112.4095
12-05-17,112.5995
12-06-17,112.2895
12-07-17,113.0845
12-08-17,113.482
12-11-17,113.5615
12-12-17,113.5475
12-13-17,112.5395
12-14-17,112.4005
12-15-17,112.625
12-18-17,112.543
12-19-17,112.886
12-20-17,113.393
12-21-17,113.3285
12-22-17,113.292
12-26-17,113.2335
12-27-17,113.345
12-28-17,112.8685
12-29-17,112.693
01-02-18,112.291
01-03-18,112.5085
01-04-18,112.7465
01-05-18,113.066
01-08-18,113.092
01-09-18,112.6485
01-10-18,111.4335
01-11-18,111.2695
01-12-18,111.053
01-15-18,110.538
01-16-18,110.4685
01-17-18,111.2975
01-18-18,111.105
01-19-18,110.808
01-22-18,110.937
01-23-18,110.3025
01-24-18,109.22
01-25-18,109.409
01-26-18,108.611
01-29-18,108.9575
01-30-18,108.7795
01-31-18,109.1805
02-01-18,109.4035
02-02-18,110.166
02-05-18,109.125
02-06-18,109.562
02-07-18,109.338
02-08-18,108.7455
02-09-18,108.803
02-12-18,108.655
02-13-18,107.818
02-14-18,107.009
02-15-18,106.121
02-16-18,106.296
02-19-18,106.594
02-20-18,107.3295
02-21-18,107.768
02-22-18,106.7545
02-23-18,106.876
02-26-18,106.9395
02-27-18,107.329
02-28-18,106.6715
03-01-18,106.2415
03-02-18,105.739
03-05-18,106.202
03-06-18,106.118
03-07-18,106.0675
03-08-18,106.213
