time,open,high,low,close
11/3/15 10:00,1.098485,1.09897,1.09574,1.09656
11/3/15 14:00,1.09656,1.09686,1.093595,1.095875
11/3/15 18:00,1.095875,1.097005,1.094385,1.09651
11/3/15 22:00,1.09651,1.09679,1.09445,1.09471
11/4/15 2:00,1.09471,1.095785,1.09378,1.09576
11/4/15 6:00,1.09576,1.09576,1.0916,1.09176
11/4/15 10:00,1.09176,1.093945,1.090455,1.090665
11/4/15 14:00,1.090665,1.091215,1.08447,1.0856
11/4/15 18:00,1.0856,1.086605,1.084435,1.086565
11/4/15 22:00,1.086565,1.087325,1.08573,1.087025
11/5/15 2:00,1.087025,1.087675,1.086395,1.087155
11/5/15 6:00,1.087155,1.089275,1.08338,1.08652
11/5/15 10:00,1.08652,1.089775,1.08506,1.08803
11/5/15 14:00,1.08803,1.089355,1.085805,1.086485
11/5/15 18:00,1.086485,1.088995,1.08637,1.08836
11/5/15 22:00,1.08836,1.08883,1.08787,1.088725
11/6/15 2:00,1.088725,1.0894,1.087765,1.08823
11/6/15 6:00,1.08823,1.08855,1.086335,1.08655
11/6/15 10:00,1.08655,1.08848,1.07091,1.07348
11/6/15 14:00,1.07348,1.075215,1.07072,1.073655
11/6/15 18:00,1.073655,1.074745,1.072105,1.074035
11/8/15 22:00,1.074035,1.074915,1.071995,1.074755
11/9/15 2:00,1.074755,1.07714,1.074565,1.07649
11/9/15 6:00,1.07649,1.0778,1.07532,1.07698
11/9/15 10:00,1.07698,1.07902,1.073475,1.074195
11/9/15 14:00,1.074195,1.0783,1.07266,1.075755
11/9/15 18:00,1.075755,1.076765,1.074555,1.07509
11/9/15 22:00,1.07509,1.07622,1.07487,1.074975
11/10/15 2:00,1.074975,1.07549,1.073715,1.07464
11/10/15 6:00,1.07464,1.07641,1.072985,1.073655
11/10/15 10:00,1.073655,1.07445,1.068235,1.06957
11/10/15 14:00,1.06957,1.070725,1.067445,1.070435
11/10/15 18:00,1.070435,1.07304,1.06966,1.072455
11/10/15 22:00,1.072455,1.07499,1.071745,1.074795
11/11/15 2:00,1.074795,1.0774,1.074775,1.07589
11/11/15 6:00,1.07589,1.076035,1.073285,1.07497
11/11/15 10:00,1.07497,1.07522,1.07057,1.07343
11/11/15 14:00,1.07343,1.075395,1.070705,1.0729
11/11/15 18:00,1.0729,1.07455,1.072575,1.07437
11/11/15 22:00,1.07437,1.078085,1.07435,1.077285
11/12/15 2:00,1.077285,1.07756,1.07518,1.07573
11/12/15 6:00,1.07573,1.076025,1.069115,1.07126
11/12/15 10:00,1.07126,1.07399,1.070755,1.07255
11/12/15 14:00,1.07255,1.08102,1.072225,1.077885
11/12/15 18:00,1.077885,1.08319,1.07664,1.08135
11/12/15 22:00,1.08135,1.081675,1.07849,1.078745
11/13/15 2:00,1.078745,1.079705,1.07843,1.078685
11/13/15 6:00,1.078685,1.07887,1.0752,1.07565
11/13/15 10:00,1.07565,1.08082,1.073345,1.073535
11/13/15 14:00,1.073535,1.075535,1.071425,1.072645
11/13/15 18:00,1.072645,1.077575,1.07199,1.07725
11/15/15 22:00,1.07725,1.07725,1.068535,1.071165
11/16/15 2:00,1.071165,1.07287,1.07111,1.072575
11/16/15 6:00,1.072575,1.07586,1.07157,1.07271
11/16/15 10:00,1.07271,1.07456,1.071385,1.072835
11/16/15 14:00,1.072835,1.07306,1.06915,1.069375
11/16/15 18:00,1.069375,1.06987,1.067485,1.06863
11/16/15 22:00,1.06863,1.06908,1.066155,1.066595
11/17/15 2:00,1.066595,1.067155,1.06564,1.06626
11/17/15 6:00,1.06626,1.067345,1.064285,1.066825
11/17/15 10:00,1.066825,1.067935,1.065155,1.06571
11/17/15 14:00,1.06571,1.06767,1.063075,1.06467
11/17/15 18:00,1.06467,1.06556,1.06351,1.06429
11/17/15 22:00,1.06429,1.06473,1.06355,1.063635
11/18/15 2:00,1.063635,1.065105,1.06313,1.064965
11/18/15 6:00,1.064965,1.06928,1.064065,1.067965
11/18/15 10:00,1.067965,1.06819,1.065815,1.06588
11/18/15 14:00,1.06588,1.06749,1.062315,1.063975
11/18/15 18:00,1.063975,1.06724,1.06172,1.065895
11/18/15 22:00,1.065895,1.071965,1.06555,1.070285
11/19/15 2:00,1.070285,1.07129,1.06892,1.070495
11/19/15 6:00,1.070495,1.070845,1.066725,1.06861
11/19/15 10:00,1.06861,1.07173,1.066875,1.06865
11/19/15 14:00,1.06865,1.07638,1.068295,1.072565
11/19/15 18:00,1.072565,1.073975,1.07171,1.073415
11/19/15 22:00,1.073415,1.073875,1.071015,1.071815
11/20/15 2:00,1.071815,1.07269,1.07103,1.07241
11/20/15 6:00,1.07241,1.07284,1.0664,1.06881
11/20/15 10:00,1.06881,1.07067,1.06721,1.069375
11/20/15 14:00,1.069375,1.07078,1.0641,1.065025
11/20/15 18:00,1.065025,1.06581,1.064055,1.064535
11/22/15 22:00,1.064535,1.06466,1.060885,1.06133
11/23/15 2:00,1.06133,1.061855,1.06004,1.061495
11/23/15 6:00,1.061495,1.064445,1.060795,1.063135
11/23/15 10:00,1.063135,1.064675,1.06154,1.06465
11/23/15 14:00,1.06465,1.065715,1.05926,1.062
11/23/15 18:00,1.062,1.063685,1.06108,1.0636
11/23/15 22:00,1.0636,1.064515,1.062985,1.06408
11/24/15 2:00,1.06408,1.06443,1.06198,1.063175
11/24/15 6:00,1.063175,1.0671,1.06213,1.06469
11/24/15 10:00,1.06469,1.06671,1.063495,1.06628
11/24/15 14:00,1.06628,1.067365,1.062845,1.064675
11/24/15 18:00,1.064675,1.06621,1.063555,1.06427
11/24/15 22:00,1.06427,1.066455,1.06404,1.066455
11/25/15 2:00,1.066455,1.06778,1.06516,1.06583
11/25/15 6:00,1.06583,1.06898,1.06062,1.061175
11/25/15 10:00,1.061175,1.06163,1.05773,1.059185
11/25/15 14:00,1.059185,1.064245,1.056655,1.06231
11/25/15 18:00,1.06231,1.06286,1.060995,1.06242
11/25/15 22:00,1.06242,1.06275,1.061555,1.06195
11/26/15 2:00,1.06195,1.0625,1.061525,1.06197
11/26/15 6:00,1.06197,1.06236,1.05999,1.06101
11/26/15 10:00,1.06101,1.06203,1.06046,1.0618
11/26/15 14:00,1.0618,1.06234,1.06059,1.06136
11/26/15 18:00,1.06136,1.061435,1.06054,1.061025
11/26/15 22:00,1.061025,1.061135,1.060145,1.060795
11/27/15 2:00,1.060795,1.061645,1.060605,1.06121
11/27/15 6:00,1.06121,1.06385,1.05839,1.05844
11/27/15 10:00,1.05844,1.0597,1.05741,1.05789
11/27/15 14:00,1.05789,1.060395,1.05682,1.05996
11/27/15 18:00,1.05996,1.06045,1.05901,1.05928
11/29/15 22:00,1.05928,1.05945,1.05706,1.057945
11/30/15 2:00,1.057945,1.059185,1.05769,1.05851
11/30/15 6:00,1.05851,1.05953,1.05635,1.058105
11/30/15 10:00,1.058105,1.058495,1.056455,1.057495
11/30/15 14:00,1.057495,1.0585,1.055775,1.05598
11/30/15 18:00,1.05598,1.05761,1.055925,1.05648
11/30/15 22:00,1.05648,1.05817,1.056345,1.05781
12/1/15 2:00,1.05781,1.0597,1.057125,1.058175
12/1/15 6:00,1.058175,1.06193,1.05778,1.0598
12/1/15 10:00,1.0598,1.06118,1.058555,1.060595
12/1/15 14:00,1.060595,1.063725,1.06023,1.061565
12/1/15 18:00,1.061565,1.06376,1.06154,1.063305
12/1/15 22:00,1.063305,1.0636,1.06204,1.062115
12/2/15 2:00,1.062115,1.06243,1.061115,1.061215
12/2/15 6:00,1.061215,1.063265,1.060745,1.06214
12/2/15 10:00,1.06214,1.06214,1.05784,1.05806
12/2/15 14:00,1.05806,1.05984,1.055085,1.058505
12/2/15 18:00,1.058505,1.06275,1.058135,1.06151
12/2/15 22:00,1.06151,1.061855,1.06015,1.060235
12/3/15 2:00,1.060235,1.060265,1.058765,1.058765
12/3/15 6:00,1.058765,1.0595,1.055285,1.0561
12/3/15 10:00,1.0561,1.0893,1.05237,1.08241
12/3/15 14:00,1.08241,1.09426,1.078915,1.090185
12/3/15 18:00,1.090185,1.09813,1.090185,1.093935
12/3/15 22:00,1.093935,1.095655,1.08993,1.09101
12/4/15 2:00,1.09101,1.094635,1.090465,1.093885
12/4/15 6:00,1.093885,1.094515,1.08589,1.08899
12/4/15 10:00,1.08899,1.09505,1.08553,1.092575
12/4/15 14:00,1.092575,1.09509,1.08361,1.08686
12/4/15 18:00,1.08686,1.08851,1.085095,1.08813
12/6/15 22:00,1.08813,1.08875,1.08631,1.086765
12/7/15 2:00,1.086765,1.086965,1.085425,1.086165
12/7/15 6:00,1.086165,1.08729,1.081135,1.08168
12/7/15 10:00,1.08168,1.08263,1.07962,1.081735
12/7/15 14:00,1.081735,1.08601,1.08054,1.085135
12/7/15 18:00,1.085135,1.08604,1.083205,1.08375
12/7/15 22:00,1.08375,1.084865,1.083025,1.08469
12/8/15 2:00,1.08469,1.086065,1.084305,1.086065
12/8/15 6:00,1.086065,1.08824,1.085325,1.08538
12/8/15 10:00,1.08538,1.08966,1.084065,1.08941
12/8/15 14:00,1.08941,1.09005,1.08658,1.088915
12/8/15 18:00,1.088915,1.090255,1.088475,1.08921
12/8/15 22:00,1.08921,1.08997,1.08791,1.08987
12/9/15 2:00,1.08987,1.09212,1.089355,1.090755
12/9/15 6:00,1.090755,1.093755,1.090645,1.09311
12/9/15 10:00,1.09311,1.097595,1.091615,1.097135
12/9/15 14:00,1.097135,1.100485,1.09502,1.10025
12/9/15 18:00,1.10025,1.1043,1.09979,1.102515
12/9/15 22:00,1.102515,1.102515,1.100655,1.100705
12/10/15 2:00,1.100705,1.10144,1.100125,1.10014
12/10/15 6:00,1.10014,1.10027,1.09614,1.09681
12/10/15 10:00,1.09681,1.097275,1.093365,1.09712
12/10/15 14:00,1.09712,1.09714,1.092505,1.09474
12/10/15 18:00,1.09474,1.09568,1.093035,1.0941
12/10/15 22:00,1.0941,1.09477,1.09265,1.093215
12/11/15 2:00,1.093215,1.094415,1.09274,1.093725
12/11/15 6:00,1.093725,1.097035,1.093515,1.09436
12/11/15 10:00,1.09436,1.097825,1.093495,1.09527
12/11/15 14:00,1.09527,1.10309,1.095195,1.099435
12/11/15 18:00,1.099435,1.09995,1.09794,1.099235
12/13/15 22:00,1.099235,1.09935,1.09675,1.09702
12/14/15 2:00,1.09702,1.09746,1.095435,1.09646
12/14/15 6:00,1.09646,1.09718,1.09455,1.09581
12/14/15 10:00,1.09581,1.09911,1.09499,1.098645
12/14/15 14:00,1.098645,1.10488,1.09774,1.10152
12/14/15 18:00,1.10152,1.102445,1.09846,1.099305
12/14/15 22:00,1.099305,1.101395,1.098915,1.101155
12/15/15 2:00,1.101155,1.103005,1.10014,1.102775
12/15/15 6:00,1.102775,1.10596,1.101075,1.10263
12/15/15 10:00,1.10263,1.10384,1.097055,1.09712
12/15/15 14:00,1.09712,1.097485,1.09046,1.09239
12/15/15 18:00,1.09239,1.093425,1.09092,1.09304
12/15/15 22:00,1.09304,1.09462,1.092255,1.094235
12/16/15 2:00,1.094235,1.09487,1.093185,1.09433
12/16/15 6:00,1.09433,1.09591,1.091545,1.092195
12/16/15 10:00,1.092195,1.09417,1.091265,1.093185
12/16/15 14:00,1.093185,1.095185,1.09218,1.092615
12/16/15 18:00,1.092615,1.1012,1.08877,1.091265
12/16/15 22:00,1.091265,1.09145,1.085225,1.085225
12/17/15 2:00,1.085225,1.08564,1.08322,1.08543
12/17/15 6:00,1.08543,1.087825,1.08503,1.08551
12/17/15 10:00,1.08551,1.086325,1.083135,1.0857
12/17/15 14:00,1.0857,1.0871,1.08026,1.081885
12/17/15 18:00,1.081885,1.082765,1.080325,1.08257
12/17/15 22:00,1.08257,1.084585,1.082475,1.08336
12/18/15 2:00,1.08336,1.085385,1.08281,1.08515
12/18/15 6:00,1.08515,1.086885,1.0805,1.082355
12/18/15 10:00,1.082355,1.08469,1.08153,1.081685
12/18/15 14:00,1.081685,1.086355,1.080865,1.08368
12/18/15 18:00,1.08368,1.087475,1.083335,1.08657
12/20/15 22:00,1.08657,1.08831,1.08494,1.08719
12/21/15 2:00,1.08719,1.08748,1.08642,1.08734
12/21/15 6:00,1.08734,1.088335,1.08507,1.085395
12/21/15 10:00,1.085395,1.089775,1.084805,1.089665
12/21/15 14:00,1.089665,1.0939,1.088325,1.09116
12/21/15 18:00,1.09116,1.092955,1.090985,1.09144
12/21/15 22:00,1.09144,1.091895,1.090595,1.091855
12/22/15 2:00,1.091855,1.0923,1.090955,1.09099
12/22/15 6:00,1.09099,1.094405,1.090255,1.0935
12/22/15 10:00,1.0935,1.0961,1.09262,1.095625
12/22/15 14:00,1.095625,1.098435,1.09486,1.097045
12/22/15 18:00,1.097045,1.097075,1.09467,1.095725
12/22/15 22:00,1.095725,1.095725,1.09412,1.09428
12/23/15 2:00,1.09428,1.094815,1.09331,1.094015
12/23/15 6:00,1.094015,1.09424,1.091465,1.092255
12/23/15 10:00,1.092255,1.09348,1.08994,1.09009
12/23/15 14:00,1.09009,1.09135,1.087,1.088185
12/23/15 18:00,1.088185,1.09242,1.088005,1.091105
12/23/15 22:00,1.091105,1.09216,1.090405,1.091655
12/24/15 2:00,1.091655,1.09413,1.091635,1.09369
12/24/15 6:00,1.09369,1.09675,1.092945,1.095975
12/24/15 10:00,1.095975,1.09647,1.09323,1.09428
12/24/15 14:00,1.09428,1.096225,1.093495,1.09526
12/24/15 18:00,1.09526,1.096605,1.095085,1.096375
12/27/15 22:00,1.096375,1.097475,1.09535,1.09703
12/28/15 2:00,1.09703,1.097875,1.09691,1.09746
12/28/15 6:00,1.09746,1.098195,1.095615,1.097955
12/28/15 10:00,1.097955,1.099265,1.096035,1.09747
12/28/15 14:00,1.09747,1.098815,1.09584,1.09754
12/28/15 18:00,1.09754,1.09801,1.09682,1.096825
12/28/15 22:00,1.096825,1.09827,1.09667,1.09814
12/29/15 2:00,1.09814,1.098275,1.09704,1.097395
12/29/15 6:00,1.097395,1.099175,1.096015,1.09792
12/29/15 10:00,1.09792,1.09805,1.090935,1.092295
12/29/15 14:00,1.092295,1.09433,1.08991,1.093165
12/29/15 18:00,1.093165,1.0942,1.09186,1.092135
12/29/15 22:00,1.092135,1.093315,1.09192,1.09212
12/30/15 2:00,1.09212,1.093615,1.09197,1.09296
12/30/15 6:00,1.09296,1.094395,1.092645,1.09316
12/30/15 10:00,1.09316,1.09361,1.09079,1.09345
12/30/15 14:00,1.09345,1.094315,1.090195,1.091035
12/30/15 18:00,1.091035,1.093735,1.090335,1.09317
12/30/15 22:00,1.09317,1.093695,1.09219,1.092405
12/31/15 2:00,1.092405,1.09352,1.09187,1.0926
12/31/15 6:00,1.0926,1.09336,1.091455,1.09233
12/31/15 10:00,1.09233,1.09248,1.08793,1.08877
12/31/15 14:00,1.08877,1.09013,1.085325,1.086595
12/31/15 18:00,1.086595,1.08806,1.08612,1.08697
1/3/16 22:00,1.08697,1.08746,1.082725,1.086005
1/4/16 2:00,1.086005,1.090495,1.08585,1.089715
1/4/16 6:00,1.089715,1.094655,1.08818,1.09292
1/4/16 10:00,1.09292,1.093585,1.08458,1.08548
1/4/16 14:00,1.08548,1.086345,1.078115,1.081805
1/4/16 18:00,1.081805,1.08372,1.08126,1.08325
1/4/16 22:00,1.08325,1.083895,1.0818,1.082445
1/5/16 2:00,1.082445,1.083455,1.0815,1.083155
1/5/16 6:00,1.083155,1.083675,1.077265,1.077385
1/5/16 10:00,1.077385,1.0785,1.07391,1.074215
1/5/16 14:00,1.074215,1.075735,1.071065,1.074565
1/5/16 18:00,1.074565,1.075565,1.073325,1.074845
1/5/16 22:00,1.074845,1.0773,1.07393,1.07615
1/6/16 2:00,1.07615,1.07709,1.07414,1.074465
1/6/16 6:00,1.074465,1.075525,1.071925,1.07347
1/6/16 10:00,1.07347,1.07601,1.07163,1.07393
1/6/16 14:00,1.07393,1.07672,1.07332,1.075495
