time,usdjpy close,usejpy volume,eurusd close,eurusd volume
2015-10-05 22:00:00,120.467,5477.0,1.11908,3159.0
2015-10-06 02:00:00,120.5075,7057.0,1.118075,4204.0
2015-10-06 06:00:00,120.361,11868.0,1.12063,15324.0
2015-10-06 10:00:00,120.3855,10262.0,1.120695,17044.0
2015-10-06 14:00:00,120.2695,16448.0,1.12632,23726.0
2015-10-06 18:00:00,120.2275,7786.0,1.127115,8022.0
2015-10-06 22:00:00,120.319,6816.0,1.12658,3215.0
2015-10-07 02:00:00,120.066,16397.0,1.126605,6335.0
2015-10-07 06:00:00,120.0495,13569.0,1.124225,16358.0
2015-10-07 10:00:00,120.005,10590.0,1.125595,18396.0
2015-10-07 14:00:00,119.94,16256.0,1.124325,27885.0
2015-10-07 18:00:00,120.0135,7529.0,1.123735,9598.0
2015-10-07 22:00:00,120.015,4446.0,1.123895,2005.0
2015-10-08 02:00:00,119.867,8085.0,1.125775,4225.0
2015-10-08 06:00:00,119.774,10916.0,1.129335,17082.0
2015-10-08 10:00:00,119.877,10068.0,1.126005,21500.0
2015-10-08 14:00:00,119.9155,11831.0,1.128225,20564.0
2015-10-08 18:00:00,119.934,11077.0,1.127615,15564.0
2015-10-08 22:00:00,119.945,4836.0,1.12828,3285.0
2015-10-09 02:00:00,119.9795,6881.0,1.12843,4335.0
2015-10-09 06:00:00,120.21,10164.0,1.132355,18621.0
2015-10-09 10:00:00,120.25,11972.0,1.136905,24602.0
2015-10-09 14:00:00,120.2755,12546.0,1.13799,24785.0
2015-10-09 18:00:00,120.223,4204.0,1.135845,7278.0
2015-10-11 22:00:00,120.121,6287.0,1.13743,5378.0
2015-10-12 02:00:00,120.1575,2284.0,1.137185,3343.0
2015-10-12 06:00:00,120.1695,4739.0,1.138055,10533.0
2015-10-12 10:00:00,120.129,5003.0,1.13679,12123.0
2015-10-12 14:00:00,119.927,7372.0,1.1379,13702.0
2015-10-12 18:00:00,120.035,2429.0,1.13586,3830.0
2015-10-12 22:00:00,119.9605,2809.0,1.134765,2635.0
2015-10-13 02:00:00,119.844,5563.0,1.13673,3756.0
2015-10-13 06:00:00,119.694,8377.0,1.1381,18289.0
2015-10-13 10:00:00,119.591,8288.0,1.13917,18632.0
2015-10-13 14:00:00,119.7625,9911.0,1.13897,20955.0
2015-10-13 18:00:00,119.7425,4636.0,1.1379,6024.0
2015-10-13 22:00:00,119.5125,5891.0,1.13966,2810.0
2015-10-14 02:00:00,119.6505,6677.0,1.138885,4346.0
2015-10-14 06:00:00,119.4665,10385.0,1.140575,17476.0
2015-10-14 10:00:00,119.2915,10270.0,1.14424,21390.0
2015-10-14 14:00:00,119.1795,16906.0,1.14445,25476.0
2015-10-14 18:00:00,118.834,10418.0,1.147365,10158.0
2015-10-14 22:00:00,118.958,8221.0,1.14668,4385.0
2015-10-15 02:00:00,119.021,9210.0,1.148,5635.0
2015-10-15 06:00:00,118.402,15448.0,1.144165,19519.0
2015-10-15 10:00:00,118.6,15166.0,1.138315,23139.0
2015-10-15 14:00:00,118.4075,17811.0,1.14006,29052.0
2015-10-15 18:00:00,118.8955,6686.0,1.13847,7876.0
2015-10-15 22:00:00,119.074,7523.0,1.13657,4024.0
2015-10-16 02:00:00,119.14,5439.0,1.138265,3244.0
2015-10-16 06:00:00,119.1325,8740.0,1.13605,10596.0
2015-10-16 10:00:00,119.117,8483.0,1.1359,14191.0
2015-10-16 14:00:00,119.399,14201.0,1.1381,22726.0
2015-10-16 18:00:00,119.4505,6039.0,1.13487,6804.0
2015-10-18 22:00:00,119.306,8315.0,1.13704,4641.0
2015-10-19 02:00:00,119.44,9724.0,1.13627,4536.0
2015-10-19 06:00:00,119.3815,9338.0,1.135995,12391.0
2015-10-19 10:00:00,119.2665,8906.0,1.133395,16695.0
2015-10-19 14:00:00,119.4605,10515.0,1.132145,17760.0
2015-10-19 18:00:00,119.499,4976.0,1.13274,5642.0
2015-10-19 22:00:00,119.5,5680.0,1.13343,2734.0
2015-10-20 02:00:00,119.5065,3985.0,1.133125,2362.0
2015-10-20 06:00:00,119.508,8885.0,1.13592,12328.0
2015-10-20 10:00:00,119.731,8157.0,1.136525,16831.0
2015-10-20 14:00:00,119.8465,11421.0,1.135185,18741.0
2015-10-20 18:00:00,119.842,4752.0,1.13459,5926.0
2015-10-20 22:00:00,119.9005,5780.0,1.13618,2725.0
2015-10-21 02:00:00,119.9645,5004.0,1.13615,3137.0
2015-10-21 06:00:00,120.0,8811.0,1.135965,14601.0
2015-10-21 10:00:00,120.0225,7391.0,1.13542,14933.0
2015-10-21 14:00:00,119.9635,10829.0,1.134605,18834.0
2015-10-21 18:00:00,119.927,6902.0,1.13388,7631.0
2015-10-21 22:00:00,119.8635,5096.0,1.13356,2168.0
2015-10-22 02:00:00,119.6855,5734.0,1.133635,4847.0
2015-10-22 06:00:00,119.739,8037.0,1.13132,15039.0
2015-10-22 10:00:00,120.1375,11916.0,1.11968,25180.0
2015-10-22 14:00:00,120.6595,22169.0,1.11369,31578.0
2015-10-22 18:00:00,120.6935,8215.0,1.11086,9816.0
2015-10-22 22:00:00,120.891,8309.0,1.109005,7802.0
2015-10-23 02:00:00,120.6615,8108.0,1.11094,6787.0
2015-10-23 06:00:00,120.3645,12663.0,1.112925,17877.0
2015-10-23 10:00:00,120.993,13477.0,1.10469,24757.0
2015-10-23 14:00:00,121.2685,19704.0,1.10158,27319.0
2015-10-23 18:00:00,121.467,8508.0,1.10175,9380.0
2015-10-25 21:00:00,121.1665,8511.0,1.102105,5557.0
2015-10-26 01:00:00,121.1025,5396.0,1.103545,4460.0
2015-10-26 05:00:00,120.923,7970.0,1.10393,10485.0
2015-10-26 09:00:00,121.0125,8676.0,1.101625,15610.0
2015-10-26 13:00:00,120.9635,16582.0,1.10523,24441.0
2015-10-26 17:00:00,121.0955,5386.0,1.105855,6393.0
2015-10-26 21:00:00,120.7485,6367.0,1.10489,2723.0
2015-10-27 01:00:00,120.5635,6728.0,1.106395,3909.0
2015-10-27 05:00:00,120.4655,9560.0,1.10442,9856.0
2015-10-27 09:00:00,120.425,13905.0,1.10501,17807.0
2015-10-27 13:00:00,120.36,16346.0,1.10384,23912.0
2015-10-27 17:00:00,120.459,6045.0,1.10453,7911.0
2015-10-27 21:00:00,120.3405,6215.0,1.103145,4039.0
2015-10-28 01:00:00,120.404,5586.0,1.10347,4004.0
2015-10-28 05:00:00,120.3845,7046.0,1.10448,9515.0
2015-10-28 09:00:00,120.307,8694.0,1.10879,17333.0
2015-10-28 13:00:00,120.5735,13846.0,1.10707,23727.0
2015-10-28 17:00:00,121.09,24670.0,1.092375,29244.0
2015-10-28 21:00:00,120.718,11572.0,1.090975,5522.0
2015-10-29 01:00:00,120.72,6887.0,1.092465,5732.0
2015-10-29 05:00:00,120.7195,8920.0,1.09447,13684.0
2015-10-29 09:00:00,120.9575,14848.0,1.093545,24022.0
2015-10-29 13:00:00,121.101,15922.0,1.096215,26073.0
2015-10-29 17:00:00,121.1255,6365.0,1.097725,8146.0
2015-10-29 21:00:00,120.902,8049.0,1.09838,3908.0
2015-10-30 01:00:00,121.3165,20532.0,1.09777,8978.0
2015-10-30 05:00:00,120.673,19440.0,1.100695,14314.0
2015-10-30 09:00:00,120.6925,15988.0,1.100815,17953.0
2015-10-30 13:00:00,120.727,21126.0,1.102035,33022.0
2015-10-30 17:00:00,120.6125,7977.0,1.100625,11628.0
2015-11-01 22:00:00,120.4465,10986.0,1.103205,6222.0
2015-11-02 02:00:00,120.34,5739.0,1.10335,3119.0
2015-11-02 06:00:00,120.667,10196.0,1.10042,15062.0
2015-11-02 10:00:00,120.5125,8673.0,1.10506,15086.0
2015-11-02 14:00:00,120.722,11776.0,1.10207,17983.0
2015-11-02 18:00:00,120.755,4650.0,1.101545,4828.0
2015-11-02 22:00:00,120.765,4928.0,1.10105,2672.0
2015-11-03 02:00:00,120.6835,2682.0,1.101955,2792.0
2015-11-03 06:00:00,120.7675,6764.0,1.098485,12519.0
2015-11-03 10:00:00,121.049,9304.0,1.09656,17440.0
2015-11-03 14:00:00,121.05,14121.0,1.095875,20778.0
2015-11-03 18:00:00,121.076,6508.0,1.09651,8462.0
2015-11-03 22:00:00,121.345,8818.0,1.09471,5597.0
2015-11-04 02:00:00,121.116,8225.0,1.09576,5618.0
2015-11-04 06:00:00,121.335,10530.0,1.09176,15589.0
2015-11-04 10:00:00,121.387,12950.0,1.090665,19413.0
2015-11-04 14:00:00,121.569,24287.0,1.0856,30437.0
2015-11-04 18:00:00,121.551,7178.0,1.086565,6444.0
2015-11-04 22:00:00,121.448,7527.0,1.087025,3869.0
2015-11-05 02:00:00,121.4695,5300.0,1.087155,3350.0
2015-11-05 06:00:00,121.8985,12685.0,1.08652,17105.0
2015-11-05 10:00:00,121.6815,15770.0,1.08803,23132.0
2015-11-05 14:00:00,121.7975,18672.0,1.086485,23400.0
2015-11-05 18:00:00,121.75,5754.0,1.08836,5927.0
2015-11-05 22:00:00,121.678,7116.0,1.088725,2411.0
2015-11-06 02:00:00,121.808,3970.0,1.08823,2985.0
2015-11-06 06:00:00,121.914,8263.0,1.08655,10793.0
2015-11-06 10:00:00,122.803,17607.0,1.07348,21754.0
2015-11-06 14:00:00,123.186,25677.0,1.073655,30497.0
2015-11-06 18:00:00,123.126,7393.0,1.074035,7630.0
2015-11-08 22:00:00,123.4605,8583.0,1.074755,5486.0
2015-11-09 02:00:00,123.2825,7548.0,1.07649,5320.0
2015-11-09 06:00:00,123.543,9829.0,1.07698,13803.0
2015-11-09 10:00:00,123.522,11375.0,1.074195,22457.0
2015-11-09 14:00:00,123.135,16170.0,1.075755,25184.0
2015-11-09 18:00:00,123.174,5395.0,1.07509,6214.0
2015-11-09 22:00:00,123.231,7644.0,1.074975,3678.0
2015-11-10 02:00:00,123.207,4526.0,1.07464,3126.0
2015-11-10 06:00:00,123.142,11393.0,1.073655,15589.0
2015-11-10 10:00:00,123.3085,14185.0,1.06957,19485.0
2015-11-10 14:00:00,123.136,16395.0,1.070435,20912.0
2015-11-10 18:00:00,123.165,6193.0,1.072455,7703.0
2015-11-10 22:00:00,122.837,9588.0,1.074795,5413.0
2015-11-11 02:00:00,122.8905,6252.0,1.07589,5986.0
2015-11-11 06:00:00,123.079,9047.0,1.07497,13022.0
2015-11-11 10:00:00,122.988,9058.0,1.07343,15443.0
2015-11-11 14:00:00,122.957,11871.0,1.0729,18190.0
2015-11-11 18:00:00,122.8575,4394.0,1.07437,4399.0
2015-11-11 22:00:00,122.988,8475.0,1.077285,6838.0
2015-11-12 02:00:00,122.9085,4609.0,1.07573,4659.0
2015-11-12 06:00:00,123.03,10939.0,1.07126,18595.0
2015-11-12 10:00:00,123.0135,12478.0,1.07255,20545.0
2015-11-12 14:00:00,122.771,21366.0,1.077885,32207.0
2015-11-12 18:00:00,122.616,7798.0,1.08135,12191.0
2015-11-12 22:00:00,122.7065,8615.0,1.078745,6403.0
2015-11-13 02:00:00,122.665,4614.0,1.078685,4317.0
2015-11-13 06:00:00,122.7145,8424.0,1.07565,15483.0
2015-11-13 10:00:00,122.759,12325.0,1.073535,26451.0
2015-11-13 14:00:00,122.9035,17534.0,1.072645,26646.0
2015-11-13 18:00:00,122.6195,6889.0,1.07725,8498.0
2015-11-15 22:00:00,122.536,12583.0,1.071165,9930.0
2015-11-16 02:00:00,122.4235,4649.0,1.072575,3688.0
2015-11-16 06:00:00,122.928,12775.0,1.07271,15475.0
2015-11-16 10:00:00,122.9345,12157.0,1.072835,15478.0
2015-11-16 14:00:00,123.184,16138.0,1.069375,21026.0
2015-11-16 18:00:00,123.1785,5370.0,1.06863,6699.0
2015-11-16 22:00:00,123.3395,6447.0,1.066595,5261.0
2015-11-17 02:00:00,123.39,4102.0,1.06626,4264.0
2015-11-17 06:00:00,123.2495,10207.0,1.066825,16990.0
2015-11-17 10:00:00,123.386,11079.0,1.06571,16808.0
2015-11-17 14:00:00,123.3985,15876.0,1.06467,22209.0
2015-11-17 18:00:00,123.4395,8731.0,1.06429,9649.0
2015-11-17 22:00:00,123.455,4938.0,1.063635,3712.0
2015-11-18 02:00:00,123.2505,4090.0,1.064965,4101.0
2015-11-18 06:00:00,123.2795,6693.0,1.067965,13885.0
2015-11-18 10:00:00,123.443,7675.0,1.06588,16616.0
2015-11-18 14:00:00,123.5025,14539.0,1.063975,20188.0
2015-11-18 18:00:00,123.643,10854.0,1.065895,14409.0
2015-11-18 22:00:00,123.4435,7177.0,1.070285,6333.0
2015-11-19 02:00:00,123.2805,11462.0,1.070495,6607.0
2015-11-19 06:00:00,123.2135,10291.0,1.06861,16442.0
2015-11-19 10:00:00,123.135,11735.0,1.06865,21121.0
2015-11-19 14:00:00,122.8475,17024.0,1.072565,26830.0
2015-11-19 18:00:00,122.8655,5128.0,1.073415,6589.0
2015-11-19 22:00:00,122.9675,6401.0,1.071815,4715.0
2015-11-20 02:00:00,122.799,5559.0,1.07241,5548.0
2015-11-20 06:00:00,122.759,12586.0,1.06881,19371.0
2015-11-20 10:00:00,122.801,11082.0,1.069375,19712.0
2015-11-20 14:00:00,122.81,15364.0,1.065025,21271.0
2015-11-20 18:00:00,122.795,4583.0,1.064535,6578.0
2015-11-22 22:00:00,123.107,5772.0,1.06133,5118.0
2015-11-23 02:00:00,123.233,4090.0,1.061495,5747.0
2015-11-23 06:00:00,123.15,8164.0,1.063135,15912.0
2015-11-23 10:00:00,123.0035,10364.0,1.06465,18167.0
2015-11-23 14:00:00,122.8985,14134.0,1.062,23440.0
2015-11-23 18:00:00,122.8395,4129.0,1.0636,5380.0
2015-11-23 22:00:00,122.723,6540.0,1.06408,4626.0
2015-11-24 02:00:00,122.6835,3720.0,1.063175,4102.0
2015-11-24 06:00:00,122.566,11339.0,1.06469,16064.0
2015-11-24 10:00:00,122.43,12281.0,1.06628,20501.0
2015-11-24 14:00:00,122.434,14449.0,1.064675,23804.0
2015-11-24 18:00:00,122.532,5923.0,1.06427,8406.0
2015-11-24 22:00:00,122.3825,8753.0,1.066455,5883.0
2015-11-25 02:00:00,122.3745,5941.0,1.06583,7036.0
2015-11-25 06:00:00,122.566,14977.0,1.061175,23021.0
2015-11-25 10:00:00,122.8645,16391.0,1.059185,29358.0
2015-11-25 14:00:00,122.673,16307.0,1.06231,26796.0
2015-11-25 18:00:00,122.7225,5701.0,1.06242,7430.0
2015-11-25 22:00:00,122.658,8530.0,1.06195,5571.0
2015-11-26 02:00:00,122.568,3844.0,1.06197,4052.0
2015-11-26 06:00:00,122.6165,7632.0,1.06101,13033.0
2015-11-26 10:00:00,122.555,5873.0,1.0618,12556.0
2015-11-26 14:00:00,122.5845,5659.0,1.06136,9196.0
2015-11-26 22:00:00,122.6455,8295.0,1.060795,4176.0
2015-11-27 02:00:00,122.538,3634.0,1.06121,3877.0
2015-11-27 06:00:00,122.59,11612.0,1.05844,17240.0
2015-11-27 10:00:00,122.687,8299.0,1.05789,17827.0
2015-11-27 14:00:00,122.821,8322.0,1.05996,14435.0
2015-11-27 18:00:00,122.778,3970.0,1.05928,3612.0
2015-11-29 22:00:00,122.7645,6046.0,1.057945,5330.0
2015-11-30 02:00:00,122.754,4131.0,1.05851,3744.0
2015-11-30 06:00:00,123.0795,10060.0,1.058105,16222.0
2015-11-30 10:00:00,123.0585,10953.0,1.057495,19600.0
2015-11-30 14:00:00,123.146,15375.0,1.05598,23675.0
2015-11-30 18:00:00,123.113,5007.0,1.05648,8254.0
2015-11-30 22:00:00,123.1045,6946.0,1.05781,4542.0
2015-12-01 02:00:00,122.9295,10698.0,1.058175,8988.0
2015-12-01 06:00:00,123.0995,11894.0,1.0598,17888.0
2015-12-01 10:00:00,123.135,8625.0,1.060595,16194.0
2015-12-01 14:00:00,122.919,18123.0,1.061565,29466.0
2015-12-01 18:00:00,122.8805,5125.0,1.063305,8137.0
2015-12-01 22:00:00,122.9305,5452.0,1.062115,4490.0
2015-12-02 02:00:00,123.078,4608.0,1.061215,4506.0
2015-12-02 06:00:00,123.1375,12420.0,1.06214,17670.0
2015-12-02 10:00:00,123.361,13554.0,1.05806,24058.0
2015-12-02 14:00:00,123.5175,18240.0,1.058505,32200.0
2015-12-02 18:00:00,123.243,9660.0,1.06151,13926.0
2015-12-02 22:00:00,123.264,6384.0,1.060235,4593.0
2015-12-03 02:00:00,123.4255,5472.0,1.058765,5652.0
2015-12-03 06:00:00,123.4745,11608.0,1.0561,18039.0
2015-12-03 10:00:00,123.129,32590.0,1.08241,51235.0
2015-12-03 14:00:00,122.7605,29875.0,1.090185,56816.0
2015-12-03 18:00:00,122.609,17670.0,1.093935,23228.0
2015-12-03 22:00:00,122.689,11257.0,1.09101,10542.0
2015-12-04 02:00:00,122.602,6846.0,1.093885,8294.0
2015-12-04 06:00:00,122.7545,11390.0,1.08899,26101.0
2015-12-04 10:00:00,122.883,17966.0,1.092575,38978.0
2015-12-04 14:00:00,123.1875,28387.0,1.08686,47379.0
2015-12-04 18:00:00,123.1185,6967.0,1.08813,11688.0
2015-12-06 22:00:00,123.2455,8463.0,1.086765,5453.0
2015-12-07 02:00:00,123.277,4984.0,1.086165,3424.0
2015-12-07 06:00:00,123.4185,10232.0,1.08168,17907.0
2015-12-07 10:00:00,123.429,10529.0,1.081735,18832.0
2015-12-07 14:00:00,123.245,18136.0,1.085135,28469.0
2015-12-07 18:00:00,123.3695,7703.0,1.08375,9458.0
2015-12-07 22:00:00,123.2,7594.0,1.08469,3952.0
2015-12-08 02:00:00,123.0835,5605.0,1.086065,4011.0
2015-12-08 06:00:00,123.0835,12136.0,1.08538,19933.0
2015-12-08 10:00:00,122.8225,15662.0,1.08941,26830.0
2015-12-08 14:00:00,122.9515,20278.0,1.088915,29559.0
2015-12-08 18:00:00,122.93,9143.0,1.08921,10954.0
2015-12-08 22:00:00,122.8825,8230.0,1.08987,3286.0
2015-12-09 02:00:00,122.7335,6461.0,1.090755,4314.0
2015-12-09 06:00:00,122.701,12709.0,1.09311,20598.0
2015-12-09 10:00:00,122.1025,17510.0,1.097135,23717.0
2015-12-09 14:00:00,121.3985,30500.0,1.10025,38015.0
2015-12-09 18:00:00,121.4385,23840.0,1.102515,23251.0
2015-12-09 22:00:00,121.549,13692.0,1.100705,6595.0
2015-12-10 02:00:00,121.6645,6132.0,1.10014,3972.0
2015-12-10 06:00:00,121.7505,13746.0,1.09681,17755.0
2015-12-10 10:00:00,121.3045,18554.0,1.09712,28259.0
2015-12-10 14:00:00,121.453,22238.0,1.09474,33451.0
2015-12-10 18:00:00,121.564,7458.0,1.0941,8961.0
2015-12-10 22:00:00,122.097,12232.0,1.093215,5022.0
2015-12-11 02:00:00,122.064,5983.0,1.093725,2626.0
2015-12-11 06:00:00,121.9395,12714.0,1.09436,17077.0
2015-12-11 10:00:00,121.519,20936.0,1.09527,30211.0
2015-12-11 14:00:00,120.812,37276.0,1.099435,45687.0
2015-12-11 18:00:00,121.008,14613.0,1.099235,12151.0
2015-12-13 22:00:00,120.959,13963.0,1.09702,7743.0
2015-12-14 02:00:00,121.1835,9283.0,1.09646,5482.0
2015-12-14 06:00:00,121.1135,14187.0,1.09581,19377.0
2015-12-14 10:00:00,120.841,22352.0,1.098645,30317.0
2015-12-14 14:00:00,120.706,30924.0,1.10152,43257.0
2015-12-14 18:00:00,121.0385,12313.0,1.099305,13421.0
2015-12-14 22:00:00,120.9655,12350.0,1.101155,8188.0
2015-12-15 02:00:00,120.8205,7296.0,1.102775,4418.0
2015-12-15 06:00:00,120.9595,14398.0,1.10263,21891.0
2015-12-15 10:00:00,121.253,17810.0,1.09712,28158.0
2015-12-15 14:00:00,121.7575,21433.0,1.09239,34077.0
2015-12-15 18:00:00,121.6765,8098.0,1.09304,11555.0
2015-12-15 22:00:00,121.7285,10281.0,1.094235,4378.0
2015-12-16 02:00:00,121.838,6391.0,1.09433,4950.0
2015-12-16 06:00:00,121.9625,14714.0,1.092195,25024.0
2015-12-16 10:00:00,121.892,15350.0,1.093185,28848.0
2015-12-16 14:00:00,121.8455,16899.0,1.092615,28479.0
2015-12-16 18:00:00,122.2075,40287.0,1.091265,50655.0
2015-12-16 22:00:00,122.57,11895.0,1.085225,10041.0
2015-12-17 02:00:00,122.458,7212.0,1.08543,7621.0
2015-12-17 06:00:00,122.43,15283.0,1.08551,23667.0
2015-12-17 10:00:00,122.556,14436.0,1.0857,22896.0
2015-12-17 14:00:00,122.632,22202.0,1.081885,33961.0
2015-12-17 18:00:00,122.556,10307.0,1.08257,8992.0
2015-12-17 22:00:00,122.4945,9296.0,1.08336,5066.0
2015-12-18 02:00:00,121.888,39682.0,1.08515,15077.0
2015-12-18 06:00:00,121.4355,30472.0,1.082355,25625.0
2015-12-18 10:00:00,121.496,19315.0,1.081685,23747.0
2015-12-18 14:00:00,121.4185,23821.0,1.08368,29471.0
2015-12-18 18:00:00,121.163,10034.0,1.08657,9387.0
2015-12-20 22:00:00,121.159,12446.0,1.08719,6990.0
2015-12-21 02:00:00,121.394,7592.0,1.08734,3785.0
2015-12-21 06:00:00,121.4335,10779.0,1.085395,16087.0
2015-12-21 10:00:00,121.21,10663.0,1.089665,19750.0
2015-12-21 14:00:00,121.1315,20751.0,1.09116,28729.0
2015-12-21 18:00:00,121.1835,5806.0,1.09144,5682.0
2015-12-21 22:00:00,121.19,9366.0,1.091855,5719.0
2015-12-22 02:00:00,121.2105,4752.0,1.09099,4544.0
2015-12-22 06:00:00,120.9885,10242.0,1.0935,15101.0
2015-12-22 10:00:00,120.994,11194.0,1.095625,18478.0
2015-12-22 14:00:00,120.998,14060.0,1.097045,23325.0
2015-12-22 18:00:00,121.0665,4828.0,1.095725,5452.0
2015-12-22 22:00:00,121.0055,5319.0,1.09428,4168.0
2015-12-23 02:00:00,121.018,2077.0,1.094015,2640.0
2015-12-23 06:00:00,120.9895,5806.0,1.092255,14776.0
2015-12-23 10:00:00,120.894,6829.0,1.09009,15413.0
2015-12-23 14:00:00,120.9135,9203.0,1.088185,15896.0
2015-12-23 18:00:00,120.9185,4449.0,1.091105,6531.0
2015-12-23 22:00:00,120.873,10536.0,1.091655,4063.0
2015-12-24 02:00:00,120.5315,5916.0,1.09369,3052.0
2015-12-24 06:00:00,120.3705,6061.0,1.095975,6864.0
2015-12-24 10:00:00,120.354,5492.0,1.09428,6651.0
2015-12-24 14:00:00,120.3,6101.0,1.09526,7136.0
2015-12-24 18:00:00,120.283,493.0,1.096375,1075.0
2015-12-27 22:00:00,120.452,8647.0,1.09703,3306.0
2015-12-28 02:00:00,120.4115,3817.0,1.09746,2070.0
2015-12-28 06:00:00,120.518,4736.0,1.097955,5570.0
2015-12-28 10:00:00,120.427,5888.0,1.09747,8493.0
2015-12-28 14:00:00,120.3465,7680.0,1.09754,10672.0
