time,usdjpy close,usejpy volume,eurusd close,eurusd volume
8/1/16 22:00,102.345,8487,1.11724,2484
8/2/16 2:00,102.434,12973,1.117655,5012
8/2/16 6:00,101.7355,30502,1.12025,18946
8/2/16 10:00,101.317,15916,1.120085,16511
8/2/16 14:00,100.758,23852,1.122305,20938
8/2/16 18:00,100.8925,8774,1.12231,6277
8/2/16 22:00,101.2365,8512,1.12146,4002
8/3/16 2:00,101.077,14464,1.121365,4801
8/3/16 6:00,101.141,20293,1.12001,11665
8/3/16 10:00,101.0885,16011,1.11934,12903
8/3/16 14:00,101.3395,20197,1.117355,17280
8/3/16 18:00,101.2395,6375,1.11506,6763
8/3/16 22:00,101.276,7041,1.11445,3387
8/4/16 2:00,101.2795,13923,1.11461,4687
8/4/16 6:00,101.484,15802,1.11343,11983
8/4/16 10:00,101.1245,15915,1.11442,22783
8/4/16 14:00,101.1275,14516,1.113765,17961
8/4/16 18:00,101.223,4309,1.112955,4049
8/4/16 22:00,101.249,4927,1.11323,1957
8/5/16 2:00,101.151,9070,1.11367,2611
8/5/16 6:00,100.9545,9298,1.11502,8244
8/5/16 10:00,101.563,17285,1.108365,21141
8/5/16 14:00,101.773,21766,1.10882,23422
8/5/16 18:00,101.82,5954,1.108725,5444
8/7/16 22:00,102.1015,11628,1.10838,3990
8/8/16 2:00,102.0095,7948,1.11046,3233
8/8/16 6:00,102.2815,10288,1.10863,10165
8/8/16 10:00,102.487,10465,1.10867,11809
8/8/16 14:00,102.5725,12129,1.10774,11606
8/8/16 18:00,102.454,4159,1.10879,3216
8/8/16 22:00,102.368,6622,1.10862,2776
8/9/16 2:00,102.3535,6259,1.108305,3973
8/9/16 6:00,102.3285,8569,1.109415,9963
8/9/16 10:00,102.1175,7991,1.10797,11530
8/9/16 14:00,101.953,16414,1.110275,18254
8/9/16 18:00,101.8815,4879,1.11168,4066
8/9/16 22:00,101.4975,10239,1.11383,3983
8/10/16 2:00,101.2845,12461,1.11501,5456
8/10/16 6:00,101.418,13352,1.114675,11002
8/10/16 10:00,101.0105,15324,1.118935,20024
8/10/16 14:00,101.3385,18604,1.116685,16860
8/10/16 18:00,101.2845,5598,1.11769,4732
8/10/16 22:00,101.143,5677,1.1184,4763
8/11/16 2:00,101.4215,5717,1.11679,2682
8/11/16 6:00,101.307,10456,1.11434,13436
8/11/16 10:00,101.28,10664,1.115705,13877
8/11/16 14:00,101.619,14954,1.115765,15766
8/11/16 18:00,101.9635,8595,1.113695,5698
8/11/16 22:00,102.162,8150,1.11348,2499
8/12/16 2:00,102.042,7554,1.113995,2359
8/12/16 6:00,102.056,11031,1.115445,11632
8/12/16 10:00,100.993,18684,1.1209,18132
8/12/16 14:00,101.1575,28967,1.11684,24743
8/12/16 18:00,101.303,5884,1.11621,4598
8/14/16 22:00,101.3985,8482,1.11556,2706
8/15/16 2:00,101.3235,7990,1.115825,2632
8/15/16 6:00,100.9825,13076,1.116855,9871
8/15/16 10:00,101.1125,14064,1.11742,13127
8/15/16 14:00,101.227,17459,1.118145,14710
8/15/16 18:00,101.2575,4629,1.118315,3107
8/15/16 22:00,101.0685,4999,1.118105,2119
8/16/16 2:00,100.5225,14338,1.119935,3959
8/16/16 6:00,100.278,17619,1.12582,19733
8/16/16 10:00,100.0135,29332,1.127905,26664
8/16/16 14:00,100.3255,32866,1.12692,27946
8/16/16 18:00,100.309,6451,1.127825,5966
8/16/16 22:00,100.585,9608,1.12796,3892
8/17/16 2:00,100.8255,11058,1.12671,5069
8/17/16 6:00,100.844,19773,1.12568,17240
8/17/16 10:00,100.716,11707,1.12717,13994
8/17/16 14:00,100.3145,24202,1.127235,18259
8/17/16 18:00,100.269,19625,1.129035,18530
8/17/16 22:00,99.8505,15757,1.129795,5179
8/18/16 2:00,100.1575,16886,1.13045,10217
8/18/16 6:00,100.168,22257,1.132595,20286
8/18/16 10:00,100.459,20979,1.131205,23913
8/18/16 14:00,100.032,19378,1.13296,18648
8/18/16 18:00,99.882,8878,1.1354,8755
8/18/16 22:00,100.3165,11333,1.134165,5732
8/19/16 2:00,100.3315,12602,1.13373,6164
8/19/16 6:00,100.1205,18264,1.13169,16907
8/19/16 10:00,100.294,16459,1.13212,19482
8/19/16 14:00,100.2,18295,1.131985,21540
8/19/16 18:00,100.2195,4976,1.132525,4170
8/21/16 22:00,100.611,13604,1.128955,7538
8/22/16 2:00,100.8155,12394,1.12816,8197
8/22/16 6:00,100.7095,18624,1.129775,16867
8/22/16 10:00,100.3425,15912,1.13044,14622
8/22/16 14:00,100.331,19927,1.131965,18463
8/22/16 18:00,100.319,5054,1.13208,3900
8/22/16 22:00,100.14,10052,1.13263,4443
8/23/16 2:00,100.083,10790,1.13384,5048
8/23/16 6:00,100.189,18088,1.13318,16925
8/23/16 10:00,100.04,11781,1.133845,14278
8/23/16 14:00,100.22,16795,1.1318,18660
8/23/16 18:00,100.239,5467,1.13052,5197
8/23/16 22:00,100.4115,7012,1.129875,3385
8/24/16 2:00,100.379,10260,1.12955,5985
8/24/16 6:00,100.1705,14705,1.129465,17712
8/24/16 10:00,100.3245,12154,1.126,19914
8/24/16 14:00,100.46,18453,1.12687,20494
8/24/16 18:00,100.448,5155,1.126365,5501
8/24/16 22:00,100.4005,6464,1.127455,3436
8/25/16 2:00,100.4995,6555,1.126995,3628
8/25/16 6:00,100.363,11536,1.128455,11446
8/25/16 10:00,100.543,10358,1.12943,15898
8/25/16 14:00,100.5395,13412,1.127795,16731
8/25/16 18:00,100.532,4778,1.12861,4537
8/25/16 22:00,100.4225,5642,1.12922,2908
8/26/16 2:00,100.502,6116,1.12885,2495
8/26/16 6:00,100.471,11093,1.1287,11736
8/26/16 10:00,100.26,9723,1.129955,15035
8/26/16 14:00,101.283,48842,1.123485,53587
8/26/16 18:00,101.826,17695,1.119665,12735
8/28/16 22:00,101.942,11986,1.1194,6257
8/29/16 2:00,102.2595,10369,1.12024,5671
8/29/16 6:00,102.1965,12706,1.118635,11974
8/29/16 10:00,102.27,10376,1.11662,15578
8/29/16 14:00,102.157,18950,1.117565,21472
8/29/16 18:00,101.92,6910,1.118875,6952
8/29/16 22:00,101.926,8785,1.11852,3433
8/30/16 2:00,102.1375,9174,1.117145,4792
8/30/16 6:00,102.2845,12445,1.116915,13190
8/30/16 10:00,102.525,15562,1.11589,18641
8/30/16 14:00,103.0245,24986,1.11509,22957
8/30/16 18:00,102.9585,7708,1.114275,6322
8/30/16 22:00,103.12,7743,1.1141,2971
8/31/16 2:00,102.9835,9475,1.115695,5600
8/31/16 6:00,103.164,15818,1.114345,17410
8/31/16 10:00,103.463,14814,1.113235,16468
8/31/16 14:00,103.2845,24417,1.11577,26573
8/31/16 18:00,103.4215,7491,1.115825,6789
8/31/16 22:00,103.2025,6881,1.115395,3045
9/1/16 2:00,103.265,7379,1.11532,5168
9/1/16 6:00,103.492,17469,1.114995,15286
9/1/16 10:00,103.8715,15642,1.11407,19437
9/1/16 14:00,103.285,34472,1.119765,33247
9/1/16 18:00,103.232,7615,1.119685,5866
9/1/16 22:00,103.249,7952,1.120085,2990
9/2/16 2:00,103.3315,9082,1.12008,3950
9/2/16 6:00,103.6105,15409,1.11834,14359
9/2/16 10:00,103.45,28202,1.12082,30022
9/2/16 14:00,103.946,43674,1.116265,40058
9/2/16 18:00,103.961,10134,1.115535,6448
9/4/16 22:00,103.904,10010,1.115785,2611
9/5/16 2:00,103.58,16616,1.117465,5080
9/5/16 6:00,103.377,15693,1.11679,11313
9/5/16 10:00,103.371,11550,1.115485,12244
9/5/16 14:00,103.3145,8772,1.1153,9123
9/5/16 18:00,103.435,6588,1.114725,1853
9/5/16 22:00,103.6295,5937,1.11448,2400
9/6/16 2:00,103.686,12759,1.11466,4790
9/6/16 6:00,103.3905,16901,1.116385,12092
9/6/16 10:00,103.35,15490,1.11595,13280
9/6/16 14:00,102.1555,38764,1.12407,36271
9/6/16 18:00,102.0195,12573,1.125505,9513
9/6/16 22:00,101.4445,17515,1.124345,6817
9/7/16 2:00,101.433,15122,1.125215,5776
9/7/16 6:00,101.614,16667,1.12397,15741
9/7/16 10:00,101.436,13746,1.12454,14360
9/7/16 14:00,101.831,23642,1.12322,24107
9/7/16 18:00,101.7395,6374,1.123915,4559
9/7/16 22:00,101.631,6939,1.12481,2645
9/8/16 2:00,101.59,10448,1.124875,4305
9/8/16 6:00,101.546,14764,1.12725,12694
9/8/16 10:00,101.7045,20936,1.13072,31192
9/8/16 14:00,102.4595,33214,1.124515,38637
9/8/16 18:00,102.4865,10464,1.126145,7228
9/8/16 22:00,102.2525,11266,1.126785,3979
9/9/16 2:00,102.094,13000,1.12773,5324
9/9/16 6:00,102.173,15362,1.12701,12937
9/9/16 10:00,102.9695,26782,1.123365,21733
9/9/16 14:00,102.756,30752,1.121505,32409
9/9/16 18:00,102.695,10560,1.123265,7690
9/11/16 22:00,102.615,11760,1.124865,5048
9/12/16 2:00,102.54,10562,1.124155,4112
9/12/16 6:00,102.103,18771,1.12396,14989
9/12/16 10:00,101.839,21562,1.12253,21984
9/12/16 14:00,101.9095,22888,1.123565,25065
9/12/16 18:00,101.845,22657,1.12353,22648
9/12/16 22:00,101.536,10018,1.12298,4121
9/13/16 2:00,101.958,13378,1.123355,5507
9/13/16 6:00,101.7785,19568,1.123315,15707
9/13/16 10:00,102.3185,22388,1.123485,18966
9/13/16 14:00,102.201,26574,1.12351,28635
9/13/16 18:00,102.5525,19884,1.122105,15347
9/13/16 22:00,102.7835,9238,1.12186,2953
9/14/16 2:00,102.942,14645,1.12259,4345
9/14/16 6:00,102.9145,21408,1.122415,14473
9/14/16 10:00,102.807,20706,1.122075,16243
9/14/16 14:00,102.488,26704,1.125435,30179
9/14/16 18:00,102.4275,11471,1.125005,9759
9/14/16 22:00,102.436,8654,1.1243,3410
9/15/16 2:00,102.364,14839,1.12429,5297
9/15/16 6:00,102.396,17318,1.123375,14300
9/15/16 10:00,102.427,20215,1.12467,27982
9/15/16 14:00,102.254,33662,1.1242,34395
9/15/16 18:00,102.0865,10819,1.124395,9368
9/15/16 22:00,101.994,12160,1.124015,3467
9/16/16 2:00,102.0545,8516,1.12394,3352
9/16/16 6:00,102.0085,14843,1.123295,10798
9/16/16 10:00,102.1645,19425,1.11848,23667
9/16/16 14:00,102.3105,25322,1.116265,32769
9/16/16 18:00,102.2585,9017,1.11576,9246
9/18/16 22:00,102.2445,9801,1.115705,4564
9/19/16 2:00,102.0445,8109,1.11674,4035
9/19/16 6:00,101.8455,14138,1.116425,12912
9/19/16 10:00,101.776,11360,1.117055,12026
9/19/16 14:00,101.7365,17134,1.117675,17102
9/19/16 18:00,101.9135,6936,1.11748,5669
9/19/16 22:00,101.874,10008,1.117225,4348
9/20/16 2:00,101.777,10132,1.11739,4382
9/20/16 6:00,101.746,15134,1.11884,15483
9/20/16 10:00,101.8515,12168,1.1178,18297
9/20/16 14:00,101.67,17678,1.11646,21694
9/20/16 18:00,101.7095,6774,1.11504,7067
9/20/16 22:00,101.7395,9621,1.115305,3497
9/21/16 2:00,102.6055,52111,1.11308,9882
9/21/16 6:00,101.8245,32925,1.11487,19798
9/21/16 10:00,100.709,24208,1.11485,18450
9/21/16 14:00,100.7205,23205,1.115925,16573
9/21/16 18:00,100.325,36279,1.11893,32933
9/21/16 22:00,100.1495,11071,1.119815,4253
9/22/16 2:00,100.2675,9430,1.120085,3827
9/22/16 6:00,100.8025,16670,1.123655,19000
9/22/16 10:00,100.5635,14096,1.124625,17355
9/22/16 14:00,100.8045,20278,1.122755,23761
9/22/16 18:00,100.7635,8426,1.120825,7844
9/22/16 22:00,101.021,12269,1.12067,3688
9/23/16 2:00,101.103,13246,1.11975,5806
9/23/16 6:00,100.966,18529,1.120305,14169
9/23/16 10:00,100.8225,14827,1.121775,14633
9/23/16 14:00,100.986,19776,1.12317,22504
9/23/16 18:00,101,7383,1.12256,5925
9/25/16 22:00,100.7925,6735,1.12329,4369
9/26/16 2:00,101.064,10403,1.12286,3800
9/26/16 6:00,100.602,19442,1.12401,14695
9/26/16 10:00,100.5205,15474,1.126335,14948
9/26/16 14:00,100.342,17490,1.125295,21876
9/26/16 18:00,100.3345,6087,1.125415,5618
9/26/16 22:00,100.332,10729,1.12451,3540
9/27/16 2:00,100.7395,21679,1.124435,6351
9/27/16 6:00,100.548,18484,1.124055,16031
9/27/16 10:00,100.2785,16966,1.1206,19628
9/27/16 14:00,100.369,22342,1.121885,22126
9/27/16 18:00,100.424,6138,1.12161,5781
9/27/16 22:00,100.5515,11403,1.12106,4219
9/28/16 2:00,100.6605,11132,1.121285,4400
9/28/16 6:00,100.7685,15257,1.12152,14320
9/28/16 10:00,100.5915,10441,1.122705,18019
9/28/16 14:00,100.581,18769,1.120925,22908
9/28/16 18:00,100.69,10432,1.121705,9239
9/28/16 22:00,101.132,14163,1.122925,4077
9/29/16 2:00,101.423,13479,1.122905,5517
9/29/16 6:00,101.4735,16709,1.121435,13647
9/29/16 10:00,101.734,12834,1.120285,16034
9/29/16 14:00,101.144,22425,1.122345,26741
9/29/16 18:00,101.041,18617,1.12233,12862
9/29/16 22:00,101.0925,10446,1.12057,4901
9/30/16 2:00,101.1815,19791,1.12192,6586
9/30/16 6:00,101.0245,23386,1.118355,25659
9/30/16 10:00,101.151,15349,1.117635,24006
9/30/16 14:00,101.4315,26035,1.122745,38031
9/30/16 18:00,101.353,8507,1.12423,8909
10/2/16 22:00,101.3135,10646,1.12308,6030
10/3/16 2:00,101.35,11484,1.123415,4498
10/3/16 6:00,101.4095,12716,1.12335,13454
10/3/16 10:00,101.3565,8044,1.123275,12185
10/3/16 14:00,101.5305,17476,1.12177,16638
10/3/16 18:00,101.6505,6097,1.121105,3874
10/3/16 22:00,102.0225,10089,1.12063,4616
10/4/16 2:00,102.204,15850,1.119795,5563
10/4/16 6:00,102.3435,17247,1.117195,15890
10/4/16 10:00,102.4835,13802,1.11654,18909
10/4/16 14:00,102.952,32240,1.11937,39413
10/4/16 18:00,102.9035,11387,1.12049,10748
10/4/16 22:00,102.778,9974,1.12106,4094
10/5/16 2:00,102.8765,11412,1.12176,5449
10/5/16 6:00,102.8705,15929,1.122825,16092
10/5/16 10:00,103.0655,16246,1.120985,17761
10/5/16 14:00,103.5155,22720,1.12058,23714
10/5/16 18:00,103.496,7606,1.12052,6684
10/5/16 22:00,103.464,7632,1.120245,3699
10/6/16 2:00,103.5165,8556,1.119755,4217
10/6/16 6:00,103.621,14786,1.11906,14972
10/6/16 10:00,103.897,15725,1.11797,19262
10/6/16 14:00,103.9535,23121,1.11613,24506
10/6/16 18:00,103.9525,7548,1.115075,7507
10/6/16 22:00,103.699,16535,1.11318,11359
10/7/16 2:00,103.801,14918,1.11174,9684
10/7/16 6:00,103.8095,13933,1.112875,17373
10/7/16 10:00,103.349,28117,1.117125,37698
10/7/16 14:00,103.0555,38409,1.116725,45047
10/7/16 18:00,102.9075,9025,1.12013,8126
10/9/16 22:00,102.9785,10568,1.119965,7460
10/10/16 2:00,102.8915,8377,1.11916,3709
10/10/16 6:00,103.113,10233,1.118135,11216
10/10/16 10:00,103.4095,10650,1.11521,11905
10/10/16 14:00,103.7425,14256,1.114365,14069
10/10/16 18:00,103.613,3952,1.113925,4413
10/10/16 22:00,103.93,9152,1.113185,3075
10/11/16 2:00,103.932,11430,1.113395,7013
10/11/16 6:00,103.8935,18204,1.111175,17121
10/11/16 10:00,103.7315,16498,1.10887,19845
10/11/16 14:00,103.457,25587,1.106915,28356
10/11/16 18:00,103.5125,11063,1.10538,12518
10/11/16 22:00,103.5985,11969,1.10444,6241
10/12/16 2:00,103.558,10817,1.104865,6307
10/12/16 6:00,103.5925,14984,1.10246,21422
10/12/16 10:00,103.924,12565,1.102165,18140
10/12/16 14:00,104.3795,23609,1.10302,26690
10/12/16 18:00,104.2065,14562,1.100705,15501
10/12/16 22:00,104.5725,9169,1.10031,3790
10/13/16 2:00,103.821,23283,1.101435,9735
10/13/16 6:00,104.091,20022,1.099575,21423
10/13/16 10:00,103.6395,18015,1.103085,24048
10/13/16 14:00,103.6295,26154,1.104025,24218
10/13/16 18:00,103.697,9290,1.10566,7466
10/13/16 22:00,103.809,8048,1.104635,3782
10/14/16 2:00,104.091,15032,1.10284,6179
10/14/16 6:00,104.1865,17153,1.1023,13153
10/14/16 10:00,104.329,18934,1.101015,21069
10/14/16 14:00,103.999,23642,1.099505,25030
10/14/16 18:00,104.1655,13477,1.09712,12022
10/16/16 22:00,104.211,7732,1.0967,3482
10/17/16 2:00,104.2025,13387,1.098575,5269
10/17/16 6:00,104.1605,16283,1.098925,15163
10/17/16 10:00,103.969,14653,1.100465,15199
10/17/16 14:00,103.9175,16855,1.100085,16037
10/17/16 18:00,103.883,7438,1.09996,6250
10/17/16 22:00,103.75,7508,1.101635,3891
10/18/16 2:00,103.937,9823,1.101625,4178
10/18/16 6:00,104.006,12737,1.10173,12159
10/18/16 10:00,104.098,14809,1.09814,19318
10/18/16 14:00,103.8425,18511,1.099035,20688
10/18/16 18:00,103.867,5451,1.09799,4823
10/18/16 22:00,103.7225,6375,1.099165,2638
10/19/16 2:00,103.813,8231,1.098,5069
10/19/16 6:00,103.4455,14329,1.09977,13586
10/19/16 10:00,103.448,14075,1.096785,14792
10/19/16 14:00,103.2645,17877,1.09677,22985
10/19/16 18:00,103.444,6247,1.097385,5745
10/19/16 22:00,103.614,7055,1.096955,3326
10/20/16 2:00,103.625,9091,1.096285,4351
10/20/16 6:00,103.6695,11735,1.09724,12806
10/20/16 10:00,103.784,16978,1.09776,26560
10/20/16 14:00,103.95,22409,1.094465,30862
10/20/16 18:00,103.954,6378,1.09292,6264
10/20/16 22:00,104.1425,6068,1.09201,2145
10/21/16 2:00,104.097,7892,1.090285,4883
10/21/16 6:00,103.778,16024,1.08806,15274
10/21/16 10:00,103.7185,12857,1.087265,17480
10/21/16 14:00,103.9255,17936,1.08744,19324
10/21/16 18:00,103.8315,5260,1.08839,6806
10/23/16 22:00,103.9055,7108,1.0875,3198
10/24/16 2:00,103.908,9171,1.086665,4776
10/24/16 6:00,103.897,13257,1.08914,13274
10/24/16 10:00,103.936,10113,1.089035,12178
10/24/16 14:00,104.2265,16667,1.08783,16545
10/24/16 18:00,104.1795,5092,1.08816,6034
10/24/16 22:00,104.473,8338,1.08719,3611
10/25/16 2:00,104.3865,10711,1.087965,4497
10/25/16 6:00,104.4335,11953,1.088975,12942
10/25/16 10:00,104.763,12902,1.08584,15642
10/25/16 14:00,104.2455,25463,1.08908,31155
10/25/16 18:00,104.2225,7651,1.08882,7972
10/25/16 22:00,104.1555,8742,1.08785,3194
10/26/16 2:00,104.35,8542,1.08874,4356
10/26/16 6:00,104.194,13593,1.09238,16651
10/26/16 10:00,104.298,15530,1.09173,18294
10/26/16 14:00,104.578,25145,1.091175,30077
10/26/16 18:00,104.478,7516,1.090895,6263
10/26/16 22:00,104.541,7191,1.09054,2530
10/27/16 2:00,104.4825,11647,1.08985,5839
10/27/16 6:00,104.715,16342,1.091455,17286
10/27/16 10:00,104.7725,15137,1.091995,17487
10/27/16 14:00,105.2745,23655,1.0892,27422
10/27/16 18:00,105.2875,10466,1.089675,8455
10/27/16 22:00,105.238,7339,1.09017,2464
10/28/16 2:00,105.151,9589,1.090445,3735
10/28/16 6:00,105.207,18398,1.09061,16293
10/28/16 10:00,105.222,17508,1.092675,23505
10/28/16 14:00,105.35,23859,1.094005,26059
10/28/16 18:00,104.724,31006,1.098755,19347
10/30/16 21:00,104.78,14416,1.09708,6763
10/31/16 1:00,104.813,10331,1.096885,4032
10/31/16 5:00,104.946,11276,1.09524,8039
10/31/16 9:00,105.0225,12060,1.094445,12685
10/31/16 13:00,105.075,21536,1.096595,23787
10/31/16 17:00,104.818,9591,1.09814,8658
10/31/16 21:00,104.772,9763,1.09673,4385
11/1/16 1:00,104.877,14615,1.096335,4854
11/1/16 5:00,105.054,14228,1.09881,9582
11/1/16 9:00,104.8965,17694,1.10217,18295
11/1/16 13:00,104.284,34192,1.105645,27535
11/1/16 17:00,104.1635,21058,1.105525,12946
11/1/16 21:00,104.068,14012,1.105325,4539
11/2/16 1:00,103.6835,16942,1.106945,5598
11/2/16 5:00,103.6615,19040,1.10838,15416
11/2/16 9:00,103.3335,22696,1.108515,23837
11/2/16 13:00,103.118,30529,1.111705,30076
11/2/16 17:00,103.3065,23343,1.109765,18721
11/2/16 21:00,103.251,11564,1.11025,3725
11/3/16 1:00,102.752,18225,1.11153,9087
11/3/16 5:00,102.912,17663,1.109765,13295
11/3/16 9:00,103.2205,27328,1.10649,31322
11/3/16 13:00,103.063,28031,1.109595,21584
11/3/16 17:00,102.978,10637,1.11059,10522
11/3/16 21:00,102.9345,9613,1.110215,3515
11/4/16 1:00,103.071,14630,1.109465,3893
11/4/16 5:00,103.027,17290,1.109895,10772
11/4/16 9:00,103.003,22045,1.10948,24030
11/4/16 13:00,103.057,28052,1.11197,28944
11/4/16 17:00,103.126,11309,1.11395,9136
11/6/16 22:00,104.1295,26609,1.109445,13281
11/7/16 2:00,104.354,14066,1.107375,8136
11/7/16 6:00,104.5255,16687,1.10605,15028
11/7/16 10:00,104.376,12174,1.10577,14260
11/7/16 14:00,104.424,16672,1.104305,19138
11/7/16 18:00,104.471,7488,1.10405,6637
11/7/16 22:00,104.3995,12852,1.103855,5876
11/8/16 2:00,104.354,11285,1.104255,3774
11/8/16 6:00,104.5075,12005,1.10502,11484
11/8/16 10:00,104.766,11204,1.10473,13266
11/8/16 14:00,105.085,23189,1.102285,21998
11/8/16 18:00,105.1775,15936,1.10254,10926
11/8/16 22:00,104.431,56741,1.104085,26727
11/9/16 2:00,101.794,109936,1.127475,70253
11/9/16 6:00,103.4955,82171,1.105155,61432
11/9/16 10:00,103.923,43518,1.10097,37848
11/9/16 14:00,105.36,60464,1.09383,47532
11/9/16 18:00,105.658,28410,1.090925,14648
11/9/16 22:00,105.282,26821,1.09348,9217
11/10/16 2:00,105.2945,28525,1.09423,11255
11/10/16 6:00,106.179,32361,1.08946,29339
11/10/16 10:00,106.661,42441,1.089845,38003
11/10/16 14:00,106.65,56996,1.08904,50789
11/10/16 18:00,106.8165,21504,1.089145,15276
11/10/16 22:00,106.7125,19997,1.088515,8020
11/11/16 2:00,106.508,26954,1.091215,10556
11/11/16 6:00,106.441,31338,1.086945,28752
11/11/16 10:00,106.4765,29845,1.09023,35128
11/11/16 14:00,106.538,33742,1.085985,40096
11/11/16 18:00,106.683,12781,1.08566,8669
11/13/16 22:00,107.379,23531,1.07968,15631
11/14/16 2:00,107.6155,17459,1.079215,11435
11/14/16 6:00,107.849,25172,1.075765,31152
11/14/16 10:00,107.835,39944,1.0768,39657
11/14/16 14:00,108.084,47707,1.07485,40636
11/14/16 18:00,108.423,21815,1.073745,18113
11/14/16 22:00,108.031,19035,1.075665,9017
11/15/16 2:00,108.2305,17025,1.074875,7094
11/15/16 6:00,108.213,32886,1.08003,31136
11/15/16 10:00,108.736,27428,1.073465,31914
11/15/16 14:00,108.8435,36947,1.0733,41412
11/15/16 18:00,109.1965,14248,1.07227,12926
11/15/16 22:00,108.9475,14551,1.073885,6456
11/16/16 2:00,109.1695,14874,1.0747,6606
11/16/16 6:00,109.5165,27129,1.071495,25827
11/16/16 10:00,109.319,31379,1.071235,33030
11/16/16 14:00,109.196,40184,1.06956,43330
11/16/16 18:00,109.0765,12232,1.0691,12045
11/16/16 22:00,108.987,25628,1.070725,8932
11/17/16 2:00,109.1355,18756,1.069965,6527
11/17/16 6:00,109.114,24384,1.07242,22783
11/17/16 10:00,109.57,27148,1.06882,31437
11/17/16 14:00,109.8655,37571,1.063585,40676
11/17/16 18:00,110.137,14354,1.062455,12683
11/17/16 22:00,110.558,24436,1.059425,9587
11/18/16 2:00,110.658,19214,1.058535,9393
11/18/16 6:00,110.6595,27299,1.05989,31262
11/18/16 10:00,110.2745,28809,1.061085,34045
11/18/16 14:00,110.7725,39042,1.05863,45624
11/18/16 18:00,110.888,12617,1.05896,11316
11/20/16 22:00,110.808,30137,1.06054,13987
11/21/16 2:00,111.1045,20566,1.060115,8731
11/21/16 6:00,110.805,25482,1.063185,21216
11/21/16 10:00,110.745,26734,1.063915,27323
11/21/16 14:00,111.098,31985,1.060595,34368
11/21/16 18:00,110.8295,22718,1.062755,12522
11/21/16 22:00,110.614,25431,1.063525,8891
11/22/16 2:00,110.831,19006,1.06303,7882
11/22/16 6:00,110.7565,25633,1.064725,22757
11/22/16 10:00,110.9695,19051,1.061145,22706
11/22/16 14:00,111.035,31640,1.06245,34606
11/22/16 18:00,111.1515,14131,1.062745,11321
11/22/16 22:00,111.11,10561,1.06242,4502
11/23/16 2:00,111.015,8365,1.06298,4241
11/23/16 6:00,111.0035,14317,1.06123,14815
11/23/16 10:00,112.0685,30921,1.05575,34607
11/23/16 14:00,112.5425,46156,1.05571,45516
11/23/16 18:00,112.5255,21567,1.05525,16090
11/23/16 22:00,112.6845,21774,1.0535,8449
11/24/16 2:00,112.6315,18454,1.054705,8060
11/24/16 6:00,112.855,30318,1.056695,26759
11/24/16 10:00,113.1915,18766,1.05628,21451
11/24/16 14:00,113.381,11074,1.055515,14890
11/24/16 18:00,113.328,5359,1.0554,3912
11/24/16 22:00,113.769,24968,1.055735,8936
11/25/16 2:00,113.367,23353,1.05695,10277
11/25/16 6:00,113.058,38441,1.05956,29527
11/25/16 10:00,112.888,27068,1.060375,24971
11/25/16 14:00,113.1925,26677,1.0593,24408
11/25/16 18:00,113.253,10267,1.05936,9297
11/27/16 22:00,111.742,29701,1.06456,11964
11/28/16 2:00,112.136,33772,1.065425,16687
11/28/16 6:00,112.1975,27804,1.06422,23796
11/28/16 10:00,112.685,26424,1.05684,28391
11/28/16 14:00,112.35,33188,1.058495,30988
11/28/16 18:00,111.9225,10065,1.06119,7677
11/28/16 22:00,112.0065,21370,1.06103,7394
11/29/16 2:00,112.0275,16051,1.060285,7998
11/29/16 6:00,112.6095,21487,1.059645,16688
11/29/16 10:00,113.2515,29340,1.057595,26762
11/29/16 14:00,112.671,40669,1.06273,39862
11/29/16 18:00,112.3895,13873,1.064965,9996
11/29/16 22:00,112.2595,16701,1.064995,5427
11/30/16 2:00,112.7825,20983,1.063185,7998
11/30/16 6:00,113.0625,26657,1.06371,24882
11/30/16 10:00,113.3985,35235,1.06297,32470
11/30/16 14:00,114.131,60393,1.059905,59287
11/30/16 18:00,114.4595,18472,1.05896,12711
11/30/16 22:00,114.5015,24232,1.059575,9755
12/1/16 2:00,114.004,24190,1.061425,9036
12/1/16 6:00,114.1545,28719,1.062975,23366
12/1/16 10:00,114.3285,20571,1.062835,24744
12/1/16 14:00,114.496,48604,1.06253,45864
12/1/16 18:00,114.096,21801,1.06614,15145
12/1/16 22:00,113.816,18917,1.06703,7350
12/2/16 2:00,114.0735,14029,1.06836,7955
12/2/16 6:00,113.7095,18735,1.06464,18433
12/2/16 10:00,114.067,29388,1.06347,30428
12/2/16 14:00,113.6805,39898,1.06748,36050
12/2/16 18:00,113.515,14112,1.06663,10584
12/4/16 22:00,113.7805,36062,1.056055,32347
12/5/16 2:00,113.45,16702,1.056655,10040
12/5/16 6:00,114.19,29307,1.06334,34107
12/5/16 10:00,114.2935,26616,1.068685,31426
12/5/16 14:00,113.421,36702,1.07674,35328
12/5/16 18:00,113.852,16627,1.07638,15178
12/5/16 22:00,113.6815,14581,1.07617,6265
12/6/16 2:00,113.884,9519,1.075495,5285
12/6/16 6:00,114.133,20972,1.07666,21512
12/6/16 10:00,113.8955,22601,1.073315,27014
12/6/16 14:00,113.9075,23511,1.07115,30172
12/6/16 18:00,114.0185,7790,1.0717,7009
12/6/16 22:00,114.085,12342,1.072005,5070
12/7/16 2:00,114.2955,10943,1.071855,3437
